Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,12182,816,506,0,870,1029,6533,0,-37831089,144913768,190
1,12043,806,506,0,861,1032,6272,0,-37831089,144913768,190
1,11888,794,506,0,858,1034,5947,0,-37831077,144913790,190
1,11702,783,506,0,847,1036,5613,0,-37831066,144913810,190
1,11494,770,506,0,847,1041,5322,0,-37831052,144913830,190
1,11439,756,506,0,851,1036,4991,0,-37831039,144913848,190
1,11520,741,506,0,854,1023,4641,0,-37831026,144913865,190
1,11125,728,506,0,859,1008,4132,0,-37831011,144913878,190
1,11094,725,506,0,872,996,3705,0,-37830994,144913891,190
1,11614,726,505,0,875,992,3181,0,-37830979,144913901,190
1,11310,727,505,0,881,979,2795,0,-37830962,144913911,190
1,11409,732,506,0,893,972,2453,0,-37830944,144913920,190
1,11520,741,506,0,898,969,1941,0,-37830927,144913925,190
1,11424,753,506,0,906,973,1567,0,-37830909,144913930,190
1,11527,763,506,0,917,976,1241,0,-37830891,144913935,190
1,11714,772,506,0,919,979,916,0,-37830871,144913936,190
1,11806,781,506,0,927,981,685,0,-37830852,144913938,180
1,11829,788,506,0,936,978,398,0,-37830832,144913938,180
1,11933,794,507,0,945,977,131,0,-37830812,144913938,180
1,12079,803,506,0,950,984,35954,0,-37830792,144913936,180
1,12202,812,507,0,959,998,35810,0,-37830774,144913935,180
1,12264,815,507,0,966,1017,35621,0,-37830752,144913933,180
1,12053,813,507,0,967,1033,35469,0,-37830732,144913930,180
1,11156,804,507,0,964,1052,35333,0,-37830712,144913926,180
1,11248,788,507,0,956,1054,35274,0,-37830692,144913923,180
1,10518,767,507,0,948,1056,35207,0,-37830672,144913918,180
1,10897,747,507,0,940,1053,35126,0,-37830652,144913915,180
1,10405,729,507,0,933,1057,35051,0,-37830634,144913910,180
1,9834,708,507,0,927,1057,34917,0,-37830617,144913905,190
1,9650,688,507,0,922,1052,34799,0,-37830599,144913900,190
1,9652,668,507,0,923,1046,34592,0,-37830582,144913893,190
1,9501,650,507,0,917,1041,34350,0,-37830567,144913886,190
1,9498,635,507,0,917,1045,34104,0,-37830551,144913878,190
1,9290,621,506,0,910,1061,33801,0,-37830537,144913870,180
1,8992,603,507,0,909,1077,33514,0,-37830524,144913860,180
1,8550,577,506,0,903,1077,33155,0,-37830511,144913850,180
1,8152,546,506,0,899,1063,32851,0,-37830497,144913840,180
1,7917,520,506,0,889,1050,32406,0,-37830487,144913828,180
1,7620,502,506,0,891,1038,31972,0,-37830477,144913816,180
1,7689,485,506,0,893,1028,31373,0,-37830469,144913803,180
1,7691,473,505,0,892,1034,30774,0,-37830462,144913790,180
1,7470,466,505,0,900,1025,30127,0,-37830457,144913775,180
1,7310,452,505,0,904,1030,29294,0,-37830454,144913760,190
1,7416,441,505,0,904,1005,28313,0,-37830452,144913745,190
1,7392,437,505,0,903,995,27601,0,-37830452,144913730,190
1,7626,433,505,0,907,973,26857,0,-37830454,144913716,180
1,7695,441,505,0,909,964,25998,0,-37830457,144913703,180
1,7767,454,505,0,922,965,25343,0,-37830461,144913691,180
1,7585,467,505,0,933,969,24380,0,-37830467,144913680,180
1,7387,479,505,0,944,971,23611,0,-37830476,144913668,180
1,7328,489,505,0,955,972,22910,0,-37830484,144913658,180
1,7569,499,505,0,966,972,22276,0,-37830494,144913648,180
1,7792,510,505,0,977,966,21824,0,-37830504,144913640,180
1,7960,519,505,0,991,959,21530,0,-37830514,144913631,180
1,8048,532,505,0,1007,960,21256,0,-37830526,144913623,180
1,8234,549,505,0,1027,970,21040,0,-37830537,144913615,180
1,8401,562,505,0,1047,973,20854,0,-37830549,144913606,180
1,8607,569,505,0,1063,975,20799,0,-37830561,144913600,180
1,8948,580,505,0,1074,975,20859,0,-37830574,144913590,180
1,9355,590,505,0,1086,976,20973,0,-37830586,144913581,180
1,9235,596,505,0,1093,972,21205,0,-37830599,144913571,180
1,9474,606,505,0,1097,975,21525,0,-37830611,144913560,180
1,9635,618,505,0,1099,978,21948,0,-37830621,144913546,180
1,9764,625,505,0,1105,980,22340,0,-37830632,144913533,180
1,9910,631,505,0,1101,972,22692,0,-37830642,144913518,180
1,10005,640,505,0,1093,971,23123,0,-37830651,144913501,180
1,10119,650,505,0,1082,966,23549,0,-37830659,144913485,180
1,10174,662,505,0,1070,965,24010,0,-37830667,144913466,180
1,10224,673,505,0,1057,966,24386,0,-37830674,144913446,180
1,10377,687,505,0,1051,966,24802,0,-37830679,144913426,180
1,10507,698,505,0,1045,966,25102,0,-37830684,144913406,180
1,10666,709,505,0,1044,968,25327,0,-37830689,144913385,180
1,10818,723,505,0,1044,969,25535,0,-37830692,144913363,180
1,10986,733,505,0,1042,973,25658,0,-37830696,144913341,180
1,11169,743,505,0,1038,972,25795,0,-37830701,144913318,180
1,11312,754,505,0,1036,974,25954,0,-37830702,144913295,180
1,11422,763,505,0,1029,972,26063,0,-37830706,144913271,180
1,11560,772,505,0,1020,974,26216,0,-37830707,144913248,180
1,11679,783,504,0,1019,974,26332,0,-37830711,144913225,180
1,11818,792,504,0,1014,976,26414,0,-37830712,144913200,180
1,11926,800,504,0,1010,974,26502,0,-37830712,144913175,180
1,12077,810,504,0,1006,978,26574,0,-37830714,144913150,180
1,12165,819,504,0,1007,982,26617,0,-37830716,144913125,180
1,12315,826,503,0,1000,984,26618,0,-37830717,144913098,180
1,12394,832,503,0,998,980,26670,0,-37830717,144913073,180
