Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,11693,774,580,0,859,1018,5470,0,-37831099,144913783,160
1,11689,766,581,0,853,1010,5189,0,-37831099,144913783,160
1,11664,759,581,0,852,1001,4901,0,-37831086,144913801,160
1,11695,759,581,0,855,999,4539,0,-37831071,144913818,160
1,11804,760,581,0,853,1002,4052,0,-37831056,144913833,160
1,11820,759,581,0,856,997,3640,0,-37831041,144913846,160
1,12197,758,581,0,851,994,3248,0,-37831024,144913858,160
1,11966,759,581,0,861,982,2856,0,-37831006,144913868,160
1,12024,763,581,0,874,976,2476,0,-37830987,144913876,160
1,12089,770,580,0,889,978,2025,0,-37830969,144913883,160
1,11883,782,580,0,893,978,1592,0,-37830951,144913890,160
1,12074,788,580,0,913,978,1240,0,-37830931,144913893,160
1,12019,794,580,0,920,978,797,0,-37830911,144913895,160
1,12210,806,580,0,932,999,581,0,-37830891,144913896,160
1,12305,812,580,0,937,1027,330,0,-37830872,144913896,160
1,11753,807,580,0,951,1044,125,0,-37830851,144913896,160
1,11225,792,580,0,963,1051,35864,0,-37830831,144913895,160
1,11019,774,580,0,968,1050,35706,0,-37830811,144913893,160
1,10636,755,580,0,974,1041,35585,0,-37830791,144913891,160
1,10312,737,580,0,981,1038,35490,0,-37830771,144913888,160
1,10261,725,580,0,984,1036,35338,0,-37830752,144913885,160
1,10371,713,580,0,974,1035,35228,0,-37830736,144913881,160
1,9968,697,580,0,966,1039,35215,0,-37830717,144913878,160
1,10041,686,580,0,955,1037,35143,0,-37830701,144913875,160
1,9612,673,580,0,944,1042,35117,0,-37830682,144913871,160
1,9401,656,580,0,932,1034,35062,0,-37830666,144913868,160
1,9322,643,580,0,926,1035,34977,0,-37830651,144913863,160
1,9280,631,580,0,920,1039,34773,0,-37830634,144913858,160
1,9198,619,580,0,912,1034,34535,0,-37830619,144913853,160
1,9074,603,580,0,908,1030,34290,0,-37830604,144913846,160
1,8875,592,580,0,908,1025,33997,0,-37830591,144913838,160
1,8737,584,580,0,910,1030,33632,0,-37830577,144913830,160
1,8597,573,580,0,915,1025,33235,0,-37830566,144913821,160
1,8382,562,580,0,920,1023,32794,0,-37830552,144913810,160
1,8262,554,580,0,913,1032,32305,0,-37830542,144913798,160
1,8161,547,580,0,909,1035,31853,0,-37830532,144913786,160
1,7970,532,580,0,906,1037,31425,0,-37830524,144913773,160
1,7909,517,580,0,905,1029,31022,0,-37830516,144913760,160
1,8000,508,580,0,908,1046,30629,0,-37830509,144913745,160
1,7910,496,580,0,920,1045,30174,0,-37830504,144913730,160
1,7666,476,580,0,923,1035,29395,0,-37830501,144913715,160
1,7591,459,580,0,923,1020,28749,0,-37830499,144913698,160
1,7471,452,580,0,916,1004,28159,0,-37830499,144913683,160
1,7559,446,580,0,906,1003,27553,0,-37830499,144913668,150
1,7784,445,580,0,901,983,27067,0,-37830501,144913655,150
1,8115,448,580,0,900,982,26535,0,-37830502,144913640,150
1,7988,455,579,0,900,973,25820,0,-37830507,144913626,150
1,7888,468,579,0,900,966,25122,0,-37830514,144913613,150
1,7641,476,579,0,913,956,24175,0,-37830522,144913601,150
1,7840,490,579,0,930,957,23368,0,-37830532,144913591,150
1,8046,509,579,0,949,965,22673,0,-37830544,144913581,150
1,7984,522,579,0,970,964,22029,0,-37830554,144913571,150
1,8168,532,579,0,1001,965,21488,0,-37830567,144913565,150
1,8303,548,579,0,1022,965,20795,0,-37830581,144913558,150
1,8544,560,579,0,1039,972,20542,0,-37830592,144913551,150
1,8739,569,579,0,1058,968,20486,0,-37830604,144913545,150
1,8995,581,579,0,1072,970,20493,0,-37830617,144913536,150
1,9236,592,579,0,1082,965,20608,0,-37830631,144913530,150
1,9380,602,579,0,1096,969,20799,0,-37830644,144913520,150
1,9600,616,579,0,1102,964,21103,0,-37830656,144913510,150
1,9821,627,579,0,1108,978,21435,0,-37830667,144913498,150
1,9933,637,578,0,1107,974,21858,0,-37830679,144913485,150
1,10090,646,578,0,1108,978,22237,0,-37830691,144913471,150
1,10337,653,578,0,1106,977,22597,0,-37830701,144913456,150
1,10467,663,578,0,1107,978,23123,0,-37830711,144913440,150
1,10689,670,578,0,1110,984,23520,0,-37830719,144913421,150
1,10789,676,578,0,1116,985,23994,0,-37830727,144913403,150
1,10895,683,578,0,1116,985,24305,0,-37830734,144913383,150
1,10748,686,578,0,1097,980,24649,0,-37830741,144913365,150
1,10911,692,578,0,1082,976,25081,0,-37830744,144913343,150
1,10653,701,578,0,1056,979,25457,0,-37830749,144913323,150
1,10585,710,578,0,1034,980,25933,0,-37830751,144913301,150
1,10638,716,578,0,1013,973,26332,0,-37830751,144913280,150
1,10830,723,578,0,1005,970,26636,0,-37830751,144913258,150
1,10982,735,578,0,998,968,26729,0,-37830752,144913235,150
1,11148,747,578,0,995,974,26827,0,-37830752,144913211,150
1,11303,756,578,0,990,971,26855,0,-37830752,144913188,150
1,11494,766,578,0,989,972,26885,0,-37830752,144913165,150
1,11603,776,577,0,986,973,26851,0,-37830754,144913141,150
1,11762,786,578,0,984,978,26826,0,-37830754,144913116,150
1,11933,795,577,0,981,981,26812,0,-37830756,144913091,150
1,12045,803,578,0,984,978,26802,0,-37830756,144913066,150
1,12182,809,578,0,986,972,26758,0,-37830757,144913041,150
1,12297,818,578,0,993,970,26719,0,-37830759,144913016,150
1,12401,830,578,0,995,973,26652,0,-37830761,144912991,150
1,12523,840,578,0,1001,978,26622,0,-37830761,144912965,150
1,12652,848,578,0,1002,979,26580,0,-37830764,144912940,150
1,12774,856,578,0,1008,995,26575,0,-37830766,144912913,150
1,12878,863,578,0,1012,1016,26560,0,-37830767,144912885,150
1,12894,862,578,0,1019,1029,26575,0,-37830769,144912858,150
1,12345,850,578,0,1027,1032,26579,0,-37830771,144912831,150
1,12190,839,578,0,1040,1036,26598,0,-37830772,144912803,150
1,12089,829,578,0,1049,1042,26613,0,-37830772,144912776,150
1,11867,813,579,0,1064,1042,26667,0,-37830774,144912751,150
1,11655,796,579,0,1076,1033,26724,0,-37830776,144912725,150
1,11439,783,579,0,1089,1030,26817,0,-37830776,144912700,150
1,11320,773,578,0,1102,1032,26933,0,-37830776,144912675,150
1,11206,762,578,0,1114,1032,27116,0,-37830774,144912650,150
1,11090,749,579,0,1114,1035,27304,0,-37830772,144912626,150
1,10919,738,579,0,1118,1038,27574,0,-37830769,144912601,150
1,10744,725,579,0,1119,1049,27852,0,-37830766,144912578,150
1,10500,710,579,0,1116,1054,28181,0,-37830762,144912556,150
1,10172,691,579,0,1117,1056,28586,0,-37830756,144912535,150
1,9853,670,579,0,1119,1056,28994,0,-37830749,144912513,150
1,9519,651,579,0,1119,1061,29327,0,-37830741,144912495,150
1,9264,631,579,0,1115,1062,29731,0,-37830732,144912476,150
1,9107,607,579,0,1118,1054,30173,0,-37830724,144912460,150
1,8890,584,580,0,1110,1043,30633,0,-37830712,144912443,150
1,8607,568,580,0,1109,1043,31215,0,-37830702,144912431,150
1,8385,554,580,0,1103,1045,31727,0,-37830691,144912420,150
1,8374,537,580,0,1107,1050,32291,0,-37830679,144912410,150
1,8154,520,580,0,1104,1037,32790,0,-37830666,144912401,150
1,7881,503,579,0,1107,1022,33515,0,-37830654,144912395,150
1,7968,490,579,0,1105,1004,34069,0,-37830641,144912391,150
1,8001,491,579,0,1108,996,34739,0,-37830627,144912388,150
1,8075,494,579,0,1100,993,35316,0,-37830616,144912388,150
1,8045,496,579,0,1099,989,101,0,-37830604,144912390,150
1,8094,500,579,0,1099,982,875,0,-37830591,144912393,150
1,8149,504,579,0,1095,980,1602,0,-37830579,144912398,150
1,8230,511,578,0,1092,970,2270,0,-37830569,144912406,150
1,8234,520,579,0,1094,974,2900,0,-37830557,144912415,150
1,8205,530,578,0,1082,965,3386,0,-37830547,144912423,150
1,8291,541,578,0,1073,973,4078,0,-37830539,144912436,150
1,8360,552,578,0,1067,964,4705,0,-37830531,144912448,150
1,8491,563,578,0,1061,970,5182,0,-37830522,144912463,150
1,8624,575,578,0,1052,963,5642,0,-37830516,144912478,150
1,8802,587,578,0,1050,971,6081,0,-37830509,144912493,150
1,8996,599,578,0,1042,966,6344,0,-37830504,144912510,150
1,9168,610,577,0,1034,972,6652,0,-37830497,144912528,150
1,9292,621,578,0,1025,967,6906,0,-37830492,144912545,150
1,9444,632,578,0,1019,970,7147,0,-37830489,144912563,150
1,9643,642,578,0,1011,965,7320,0,-37830484,144912583,150
1,9807,654,578,0,1007,965,7487,0,-37830481,144912601,150
1,9976,666,578,0,1005,968,7581,0,-37830477,144912621,150
1,10155,679,577,0,1003,971,7637,0,-37830474,144912641,150
1,10319,690,577,0,1002,972,7682,0,-37830469,144912661,150
1,10487,699,577,0,1003,966,7711,0,-37830466,144912683,150
1,10655,710,577,0,1001,965,7707,0,-37830462,144912705,160
1,10847,723,577,0,996,967,7730,0,-37830459,144912726,160
1,11037,736,577,0,994,974,7742,0,-37830454,144912748,160
1,11156,746,577,0,994,972,7754,0,-37830451,144912770,160
1,11293,754,578,0,994,971,7763,0,-37830447,144912793,160
1,11459,765,578,0,995,970,7773,0,-37830442,144912816,160
1,11580,777,578,0,1000,973,7759,0,-37830439,144912840,160
1,11755,786,578,0,1004,973,7703,0,-37830434,144912863,160
1,11895,795,579,0,1007,971,7688,0,-37830431,144912886,160
1,12026,806,579,0,1006,975,7688,0,-37830426,144912911,160
1,12177,816,579,0,1004,975,7693,0,-37830421,144912935,160
1,12290,824,579,0,1004,975,7698,0,-37830417,144912960,160
1,12442,833,579,0,1001,976,7718,0,-37830412,144912985,160
1,12539,843,579,0,1000,979,7753,0,-37830407,144913011,160
1,12674,851,579,0,998,979,7788,0,-37830404,144913036,160
1,12779,857,580,0,997,978,7782,0,-37830399,144913063,160
1,12928,866,580,0,992,979,7758,0,-37830394,144913090,160
1,13020,874,580,0,988,983,7772,0,-37830389,144913116,160
1,13111,880,580,0,987,983,7776,0,-37830384,144913143,160
1,13210,886,580,0,989,980,7795,0,-37830381,144913170,160
1,13324,892,580,0,988,980,7776,0,-37830376,144913196,160
1,13398,900,580,0,995,981,7743,0,-37830371,144913225,160
1,13498,908,581,0,996,982,7706,0,-37830366,144913251,160
1,13599,914,581,0,997,982,7667,0,-37830361,144913280,160
1,13689,921,581,0,997,988,7674,0,-37830354,144913308,160
1,13752,927,581,0,996,985,7674,0,-37830349,144913335,160
1,13863,929,581,0,996,988,7637,0,-37830344,144913363,160
1,13937,935,581,0,1000,982,7662,0,-37830339,144913393,160
1,13992,942,581,0,993,988,7633,0,-37830332,144913421,160
1,14058,945,581,0,990,987,7656,0,-37830327,144913450,160
1,14127,951,581,0,996,987,7651,0,-37830322,144913478,160
1,14194,955,582,0,995,989,7604,0,-37830316,144913508,160
1,14268,959,581,0,997,988,7630,0,-37830311,144913536,160
1,14312,964,582,0,1003,990,7642,0,-37830306,144913566,160
1,14374,968,582,0,1007,989,7598,0,-37830299,144913596,160
1,14416,971,582,0,1007,989,7573,0,-37830292,144913625,160
1,14475,975,582,0,1002,992,7579,0,-37830287,144913655,160
1,14524,980,582,0,996,995,7591,0,-37830281,144913685,160
1,14587,981,582,0,998,996,7625,0,-37830276,144913715,160
1,14616,982,582,0,996,998,7634,0,-37830269,144913745,160
1,14680,984,582,0,990,1001,7639,0,-37830264,144913775,160
1,14709,984,582,0,996,1011,7649,0,-37830257,144913805,160
1,14738,982,582,0,993,1017,7618,0,-37830252,144913835,160
1,14687,977,582,0,990,1022,7602,0,-37830246,144913866,160
1,14612,968,582,0,993,1022,7623,0,-37830239,144913896,160
1,14405,960,583,0,996,1024,7615,0,-37830234,144913926,160
1,14231,953,583,0,995,1026,7575,0,-37830227,144913956,170
1,14117,943,583,0,1001,1030,7593,0,-37830222,144913985,170
1,13930,933,583,0,1004,1033,7552,0,-37830216,144914015,170
1,13742,922,583,0,1001,1036,7542,0,-37830211,144914043,170
1,13474,909,583,0,1009,1040,7561,0,-37830204,144914071,170
1,13195,896,583,0,1014,1044,7546,0,-37830199,144914100,180
1,11956,881,583,0,1019,1051,7558,0,-37830194,144914128,180
1,11574,863,583,0,1024,1054,7573,0,-37830187,144914155,180
1,11594,844,583,0,1033,1050,7585,0,-37830182,144914181,180
1,11305,825,583,0,1040,1038,7581,0,-37830177,144914208,180
1,11329,807,583,0,1049,1031,7651,0,-37830174,144914235,190
1,11350,797,583,0,1059,1026,7725,0,-37830169,144914260,190
1,11385,787,583,0,1072,1028,7799,0,-37830166,144914283,190
1,11240,776,583,0,1086,1027,7885,0,-37830162,144914308,190
1,11235,767,583,0,1090,1024,7991,0,-37830159,144914333,190
1,11098,757,583,0,1100,1023,8164,0,-37830157,144914356,190
1,11023,748,583,0,1109,1023,8374,0,-37830156,144914380,190
1,10905,741,583,0,1109,1024,8596,0,-37830156,144914403,190
1,10733,732,583,0,1114,1018,8879,0,-37830156,144914426,190
1,10844,723,583,0,1119,1006,9206,0,-37830157,144914450,190
1,10842,718,583,0,1125,1013,9469,0,-37830159,144914473,190
1,11007,719,583,0,1129,1018,9856,0,-37830164,144914495,190
1,10432,712,583,0,1140,1029,10247,0,-37830169,144914516,190
1,10429,701,583,0,1150,1018,10559,0,-37830174,144914536,190
1,10325,693,582,0,1159,1007,10976,0,-37830181,144914558,190
1,10548,686,582,0,1152,988,11356,0,-37830189,144914576,190
1,10687,687,582,0,1146,979,11867,0,-37830199,144914595,190
1,10822,695,582,0,1136,983,12364,0,-37830211,144914611,190
1,10766,703,582,0,1115,991,12896,0,-37830222,144914625,190
1,10795,707,582,0,1107,1003,13529,0,-37830236,144914638,190
1,10869,709,582,0,1111,1004,14062,0,-37830251,144914651,190
1,10930,707,582,0,1110,1010,14433,0,-37830266,144914663,190
1,10666,703,582,0,1117,1000,14812,0,-37830282,144914673,190
1,10511,700,582,0,1124,994,15148,0,-37830297,144914683,190
