Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
1,11914,788,534,0,885,1013,6020,0,-37831112,144913801,120
1,12004,783,534,0,872,1012,5646,0,-37831112,144913801,120
1,11935,778,534,0,861,1008,5350,0,-37831101,144913821,120
1,11988,773,534,0,850,1001,5035,0,-37831087,144913840,120
1,11954,772,534,0,840,995,4750,0,-37831072,144913856,110
1,12096,773,534,0,825,997,4414,0,-37831059,144913873,110
1,12060,775,534,0,832,999,4131,0,-37831042,144913888,110
1,12021,776,534,0,844,992,3647,0,-37831026,144913900,120
1,12084,774,535,0,853,983,3168,0,-37831009,144913911,120
1,12050,779,535,0,864,975,2736,0,-37830991,144913920,120
1,12057,789,535,0,881,977,2268,0,-37830971,144913926,120
1,12229,797,535,0,896,980,1779,0,-37830952,144913931,120
1,12327,805,535,0,908,977,1407,0,-37830932,144913935,120
1,12414,812,534,0,919,979,1096,0,-37830912,144913938,120
1,12422,819,534,0,930,976,808,0,-37830892,144913940,120
1,12481,828,534,0,937,983,520,0,-37830871,144913941,120
1,12607,836,534,0,941,1001,284,0,-37830851,144913941,120
1,12690,841,534,0,941,1024,125,0,-37830829,144913941,120
1,12736,837,534,0,942,1043,35978,0,-37830809,144913940,120
1,11956,822,534,0,944,1052,35839,0,-37830787,144913938,120
1,11483,805,534,0,946,1061,35701,0,-37830766,144913936,120
1,9456,786,534,0,947,1066,35555,0,-37830746,144913933,120
1,9669,762,534,0,949,1061,35444,0,-37830726,144913931,120
1,9126,737,534,0,950,1059,35293,0,-37830707,144913926,120
1,9986,718,534,0,949,1049,35140,0,-37830689,144913923,120
1,9489,698,534,0,947,1045,34988,0,-37830671,144913918,120
1,9298,679,534,0,940,1034,34824,0,-37830654,144913913,120
1,9749,667,534,0,933,1038,34700,0,-37830637,144913908,120
1,9538,655,534,0,925,1038,34522,0,-37830622,144913901,120
1,9456,640,534,0,920,1044,34344,0,-37830606,144913895,120
1,9329,626,534,0,918,1054,34133,0,-37830591,144913888,120
1,9179,610,534,0,909,1071,33882,0,-37830576,144913880,120
1,8911,587,534,0,901,1073,33581,0,-37830562,144913870,120
1,8608,559,533,0,896,1060,33224,0,-37830551,144913860,120
1,8290,533,533,0,888,1055,32820,0,-37830537,144913848,120
1,8052,516,534,0,883,1046,32435,0,-37830527,144913836,120
1,7890,497,534,0,888,1041,32011,0,-37830519,144913825,120
1,7755,479,533,0,894,1027,31297,0,-37830512,144913811,120
1,7765,468,533,0,897,1016,30537,0,-37830506,144913796,120
1,7602,459,533,0,899,1007,29730,0,-37830502,144913781,120
1,7468,455,533,0,898,991,28860,0,-37830501,144913766,110
1,7710,456,533,0,897,982,28097,0,-37830499,144913751,110
1,8047,461,533,0,900,976,27344,0,-37830501,144913736,110
1,7643,470,533,0,904,982,26649,0,-37830502,144913721,110
1,7810,479,533,0,913,979,25842,0,-37830506,144913706,110
1,7566,483,533,0,914,977,25040,0,-37830511,144913693,110
1,7758,491,533,0,923,966,24267,0,-37830517,144913680,110
1,7974,503,533,0,927,968,23552,0,-37830526,144913668,110
1,8056,514,533,0,936,966,23030,0,-37830534,144913656,110
1,8248,526,533,0,951,966,22500,0,-37830544,144913646,110
1,8294,538,533,0,983,959,22113,0,-37830554,144913636,110
1,8481,550,533,0,1004,963,21480,0,-37830566,144913628,110
1,8491,566,533,0,1028,971,21156,0,-37830579,144913620,110
1,8654,580,533,0,1058,979,20854,0,-37830591,144913611,110
1,8910,585,533,0,1076,979,20650,0,-37830604,144913603,110
1,9131,592,533,0,1083,976,20726,0,-37830617,144913595,110
1,9382,602,533,0,1098,981,20973,0,-37830631,144913585,110
1,9721,609,533,0,1113,984,21220,0,-37830642,144913575,110
1,9836,615,533,0,1109,980,21498,0,-37830654,144913563,110
1,9870,620,533,0,1104,973,21996,0,-37830666,144913550,110
1,10041,628,533,0,1098,964,22459,0,-37830676,144913535,110
1,10011,640,534,0,1084,968,22814,0,-37830686,144913520,110
1,9968,654,534,0,1069,971,23363,0,-37830696,144913503,110
1,10028,664,534,0,1068,971,23915,0,-37830702,144913485,110
1,10172,673,534,0,1067,965,24256,0,-37830709,144913466,110
1,10346,685,534,0,1069,963,24563,0,-37830716,144913446,110
1,10520,698,534,0,1068,967,24767,0,-37830722,144913426,110
1,10697,711,534,0,1061,968,24978,0,-37830727,144913406,110
1,10844,722,534,0,1053,972,25194,0,-37830732,144913385,110
1,10970,733,534,0,1045,972,25463,0,-37830736,144913363,110
1,11076,743,534,0,1037,977,25700,0,-37830739,144913340,110
1,11208,752,534,0,1030,976,25910,0,-37830742,144913316,110
1,11348,760,534,0,1026,973,26070,0,-37830746,144913293,110
1,11507,769,534,0,1020,979,26161,0,-37830747,144913270,110
1,11609,780,534,0,1016,972,26279,0,-37830751,144913245,110
1,11737,786,534,0,1011,977,26370,0,-37830752,144913221,110
1,11885,795,534,0,1007,971,26449,0,-37830754,144913196,110
1,11990,807,534,0,1004,981,26496,0,-37830756,144913171,110
1,12140,814,533,0,1001,979,26525,0,-37830757,144913146,110
1,12239,821,533,0,999,980,26560,0,-37830759,144913120,110
1,12366,829,532,0,999,974,26594,0,-37830761,144913095,110
1,12468,837,532,0,1002,977,26601,0,-37830762,144913068,110
1,12589,846,531,0,1002,977,26594,0,-37830764,144913043,110
1,12717,856,531,0,1005,983,26587,0,-37830766,144913016,110
1,12823,862,530,0,1009,979,26589,0,-37830767,144912990,110
1,12908,868,530,0,1014,984,26595,0,-37830767,144912961,100
1,13009,877,530,0,1015,997,26603,0,-37830769,144912935,100
1,13117,882,530,0,1022,1018,26628,0,-37830771,144912906,100
1,13172,878,530,0,1027,1029,26621,0,-37830772,144912880,100
1,12806,868,530,0,1038,1034,26652,0,-37830774,144912851,100
1,12531,856,530,0,1051,1039,26703,0,-37830776,144912823,110
1,12217,844,530,0,1067,1045,26762,0,-37830776,144912796,110
1,12158,828,531,0,1083,1050,26793,0,-37830777,144912770,110
1,11769,810,531,0,1098,1045,26873,0,-37830777,144912743,110
1,11312,792,532,0,1106,1045,26961,0,-37830777,144912716,110
1,11238,777,532,0,1114,1038,27147,0,-37830776,144912691,110
1,11240,761,533,0,1120,1040,27385,0,-37830774,144912666,110
1,11109,747,533,0,1127,1037,27633,0,-37830772,144912643,110
1,10899,735,533,0,1130,1044,27952,0,-37830767,144912620,110
1,10695,719,533,0,1134,1045,28277,0,-37830764,144912598,110
1,10482,704,533,0,1141,1049,28623,0,-37830757,144912575,110
1,10298,687,533,0,1139,1055,29027,0,-37830751,144912555,110
1,9978,669,534,0,1140,1054,29432,0,-37830742,144912535,110
1,9581,648,533,0,1138,1052,29931,0,-37830732,144912518,110
1,9586,629,534,0,1138,1050,30383,0,-37830722,144912501,110
1,9445,612,534,0,1131,1052,30899,0,-37830712,144912486,110
1,9262,593,534,0,1129,1039,31560,0,-37830699,144912473,110
1,8913,574,534,0,1126,1031,32062,0,-37830687,144912463,110
1,8768,567,533,0,1132,1014,32739,0,-37830674,144912455,110
1,9060,563,533,0,1134,1017,33315,0,-37830661,144912448,110
1,9075,557,533,0,1129,1004,34005,0,-37830647,144912443,110
1,8949,554,533,0,1135,1004,34664,0,-37830634,144912440,100
1,9285,551,533,0,1125,999,35237,0,-37830619,144912438,100
1,9066,553,533,0,1113,1000,35950,0,-37830606,144912440,100
1,9233,552,533,0,1112,1001,745,0,-37830592,144912443,110
1,9174,552,533,0,1107,993,1522,0,-37830579,144912450,110
1,9270,552,533,0,1110,993,2083,0,-37830567,144912456,110
1,9361,554,533,0,1112,980,2842,0,-37830556,144912466,110
1,9227,559,533,0,1114,982,3303,0,-37830544,144912476,110
1,9389,566,533,0,1096,977,3767,0,-37830534,144912488,110
1,9075,575,533,0,1089,980,4499,0,-37830526,144912501,110
1,8951,581,533,0,1069,979,4925,0,-37830516,144912515,110
1,8822,589,532,0,1056,973,5690,0,-37830509,144912531,110
1,8955,597,532,0,1043,972,6167,0,-37830504,144912548,100
1,9088,607,532,0,1040,972,6637,0,-37830499,144912566,110
1,9283,619,532,0,1039,977,6853,0,-37830494,144912585,110
1,9469,627,532,0,1029,971,7061,0,-37830489,144912603,100
1,9604,634,532,0,1025,965,7306,0,-37830486,144912621,110
1,9773,647,532,0,1018,959,7446,0,-37830481,144912641,100
1,9922,661,532,0,1012,968,7591,0,-37830477,144912661,100
1,10085,675,532,0,1003,969,7716,0,-37830474,144912681,100
1,10254,686,532,0,1000,977,7868,0,-37830472,144912701,100
1,10407,694,532,0,993,976,7893,0,-37830469,144912723,110
1,10557,704,532,0,988,976,7951,0,-37830466,144912745,110
1,10699,711,532,0,983,978,7951,0,-37830462,144912766,110
1,10861,720,532,0,982,972,7950,0,-37830459,144912788,110
1,11047,729,533,0,981,977,7932,0,-37830456,144912811,110
1,11162,738,532,0,982,970,7909,0,-37830452,144912833,110
1,11305,748,533,0,987,973,7857,0,-37830449,144912856,110
1,11398,757,533,0,992,969,7783,0,-37830444,144912880,110
1,11538,769,533,0,994,971,7711,0,-37830439,144912903,110
1,11677,779,533,0,998,974,7679,0,-37830436,144912926,110
1,11808,789,533,0,1003,974,7646,0,-37830431,144912950,110
1,11928,798,533,0,1003,977,7616,0,-37830426,144912975,110
1,12096,807,533,0,1002,976,7614,0,-37830421,144913000,110
1,12175,816,534,0,1003,978,7610,0,-37830416,144913025,110
1,12310,824,533,0,1000,978,7608,0,-37830411,144913050,110
1,12424,832,534,0,997,978,7634,0,-37830406,144913075,110
1,12531,840,534,0,998,979,7658,0,-37830401,144913100,110
1,12615,848,534,0,999,979,7657,0,-37830396,144913125,100
1,12744,855,534,0,1001,981,7645,0,-37830391,144913151,100
1,12861,863,534,0,1001,980,7655,0,-37830386,144913178,100
1,12944,869,534,0,1003,983,7651,0,-37830381,144913205,100
1,13037,876,534,0,1003,980,7634,0,-37830376,144913231,100
1,13146,882,534,0,1004,980,7648,0,-37830371,144913258,100
1,13227,889,534,0,1002,982,7643,0,-37830366,144913285,100
1,13315,897,534,0,1003,984,7672,0,-37830361,144913311,100
1,13410,902,535,0,1001,985,7668,0,-37830354,144913340,100
1,13498,907,535,0,998,985,7671,0,-37830349,144913366,100
1,13562,913,535,0,998,985,7686,0,-37830344,144913395,100
